"plot_name"	"MAT_wc"	"MAT_pred"	"MinT_wc"	"MinT_pred"	"MaxT_wc"	"MaxT_pred"	"MAP_wc"	"MAP_pred"	"wbalann_wc"	"wbalann_pred"	"winterlen_wc"	"winterlen_pred"	"NA"	"NA"
"473"	"CANB610"	158	218.931607230093	25	86.808988764045	314	384.325354176844	233	178.358085002443	-554.823679153945	-1107.72883185915	0	0.0117244748412311	59	32.7945774303859
"474"	"CANB611"	158	142.971665852467	25	15.752808988764	314	328.320468978994	233	263.891060087934	-554.823679153945	-471.878201338978	0	0.0205178309721544	59	20.6262823644357
"475"	"CANB614A"	158	162.496580361504	25	46.3595505617977	314	386.163165608207	233	202.451880801172	-554.823679153945	-1157.77263148342	0	0	59	27.2992183683439
"476"	"CANB614B"	158	157.058133854421	25	47.438202247191	314	382.874450415242	233	242.206643869077	-554.823679153945	-1151.88512564527	0	0	59	20.6262823644357
"477"	"CANB621"	158	212.60161211529	25	85.7303370786516	314	383.648265754763	233	157.878358573522	-554.823679153945	-1118.03196707591	0	0	59	25.7291157791891
"478"	"CANB622"	158	226.331460674157	25	110.674157303371	314	379.198827552515	233	148.24084025403	-554.823679153945	-1053.26940285627	0	0.0087933561309233	59	30.4394235466536
"479"	"CANB623A"	158	223.924279433318	25	94.3595505617978	314	384.035173424524	233	165.106497313141	-554.823679153945	-1051.79752639673	0	0	59	30.0468978993649
"480"	"CANB623B"	158	231.769907181241	25	102.314606741573	314	385.099169516365	233	161.492427943332	-554.823679153945	-1125.3913493736	0	0.0087933561309233	59	31.2244748412311
"481"	"CANB642"	158	227.668783585735	25	102.314606741573	314	383.164631167562	233	166.311187103077	-554.823679153945	-1168.07576670019	0	0	59	421.002442598925
"482"	"CAND601"	163	214.830483634587	29	89.5127015144114	320	381.71372740596	196	195.223742061554	-613.118458430191	-1150.41324918574	0	0	53	424.142647777235
"483"	"CAND625"	163	202.170493404983	29	42.0034196384954	320	381.61700048852	196	222.931607230093	-613.118458430191	-1140.11011396897	0	0.0117244748412311	53	34.7572056668295
"484"	"CAND626"	163	206.806546165119	29	46.175622862726	320	357.04836345872	196	181.972154372252	-613.118458430191	-872.228598333162	0	0.0087933561309233	53	142.701758671226
"485"	"DWC628"	159	202.348803126526	27	43.7098192476795	315	383.938446507083	204	241.00195407914	-587.204917837131	-1166.60389024065	0	0.0117244748412311	57	32.7945774303859
"486"	"DWC629A"	159	160.891792867611	27	83.4753297508549	315	376.297020029312	204	189.200293111871	-587.204917837131	-998.809973853382	0	0	57	26.5141670737665
"487"	"DWC629B"	159	208.054714215926	27	60.5026868588178	315	375.71665852467	204	181.972154372252	-587.204917837131	-1035.60688534182	0	0	57	23.7664875427455
"488"	"DWC630"	159	168.02418172936	27	43.8441621885686	315	384.518808011725	204	219.317537860283	-587.204917837131	-1115.08821415684	0	0	57	28.4767953102101
"489"	"DWC631"	159	216.791890571568	27	88.5803615046409	315	383.261358085002	204	172.33463605276	-587.204917837131	-1135.69448459036	0	0	57	418.647288715193
"490"	"DWC644A"	159	149.658280410356	27	85.8935026868588	315	385.969711773326	204	198.837811431363	-587.204917837131	-1098.89757310193	0	0.0087933561309233	57	25.3365901319004
"491"	"DWC644C"	159	163.655593551539	27	38.0674157303371	315	381.8104543234	204	196.42843185149	-587.204917837131	-926.68802733605	0	0	57	21.803859306302
"492"	"DWC646B"	159	213.404005862238	27	86.8339032730825	315	386.356619443088	204	173.539325842696	-587.204917837131	-1091.53819080424	0	0	57	27.2992183683439
"493"	"DWC646C"	159	231.145823155837	27	104.432828529555	315	385.292623351246	204	159.083048363458	-587.204917837131	-1173.96327253833	0	0	57	434.348314606741
"494"	"DWC648A"	159	211.264289203713	27	52.9794821690278	315	356.7581827064	204	168.720566682951	-587.204917837131	-1098.89757310193	0	0	57	39.0749877870053
"495"	"DWC943"	159	208.7679531021	27	45.8593063019052	315	387.614069369809	204	177.153395212506	-587.204917837131	-1113.6163376973	0	0.0087933561309233	57	22.9814362481681
"496"	"DWC945B"	159	151.976306790425	27	35.6492427943331	315	381.8104543234	204	198.837811431363	-587.204917837131	-536.640765558626	0	0.00586223742061555	57	19.4487054225696
"497"	"DWC945C"	159	198.425989252564	27	36.3209574987787	315	385.776257938447	204	189.200293111871	-587.204917837131	-998.809973853382	0	0.00586223742061555	57	24.9440644846117
"498"	"DWC946"	159	153.581094284319	27	36.3209574987787	315	386.646800195408	204	156.673668783585	-587.204917837131	-1084.17880850655	0	0.00586223742061555	57	22.1963849535907
"499"	"DWC950"	159	206.628236443576	27	58.7562286272593	315	378.618466047875	204	189.200293111871	-587.204917837131	-1141.58199042851	0	0.00586223742061555	57	24.9440644846117
"500"	"DWC959B"	159	199.13922813874	27	56.7410845139228	315	380.553004396678	204	163.901807523204	-587.204917837131	-1112.14446123776	0	0.00586223742061555	57	24.9440644846117
"501"	"DWC972A"	159	150.906448461162	27	36.4553004396678	315	376.683927699072	204	218.112848070347	-587.204917837131	-513.090742206027	0	0.00586223742061555	57	19.4487054225696
"502"	"DWC985"	159	150.638983878847	27	34.5744992672203	315	328.610649731314	204	260.276990718124	-587.204917837131	-501.315730529727	0	0.00586223742061555	57	17.8786028334147
"503"	"WFC963"	159	148.053492916463	27	41.5603321934538	315	324.935026868588	204	907.195407914021	-587.204917837131	-465.990695500828	0	0	57	25.3365901319004
"504"	"WFC970A"	159	211.085979482169	27	50.4269662921348	315	385.776257938447	204	201.247191011236	-587.204917837131	-1141.58199042851	0	0	57	33.5796287249634
"505"	"WFD951A"	159	220.001465559355	27	69.9066927210552	315	385.679531021006	204	172.33463605276	-587.204917837131	-1147.46949626666	0	0	57	37.5048851978505
"506"	"WFD951C"	159	217.326819736199	27	77.295554469956	315	384.712261846605	204	191.609672691744	-587.204917837131	-1140.11011396897	0	0	57	431.99316072301
"507"	"WP4"	198	196.018808011724	22	28.1590131900343	382	382.777723497802	348	262.686370297997	-762.449841466442	-817.541388124843	0	0.0087933561309233	126	87.2540302882264
"508"	"WP5"	198	198.425989252565	22	21.5581338544212	382	385.872984855887	348	260.276990718124	-762.449841466442	-660.837378499519	0	0.0117244748412311	126	108.394723986321
"509"	"AC2A"	85	49.4040058622375	-105	-84.1890571568148	321	261.134831460674	264	396.406936980948	-337.46623480705	-153.056116540538	5	5.97068881289693	67	76.0278456277479
"510"	"AC8"	85	67.7645334636052	-105	-89.1060087933561	321	269.224719101123	264	378.3365901319	-337.46623480705	-163.603501803781	5	5.95603321934539	67	76.027845627748
"511"	"CH1A"	61	77.7889594528579	-117	-79.0083048363458	288	279.438202247191	372	281.961406936981	-146.838569688868	-294.692432932657	6	5.33756717147044	89	58.8426966292135
"512"	"CH1B"	61	89.923790913532	-117	-74.6802638006839	288	284.393258426966	372	265.09574987787	-146.838569688868	-326.334588722386	6	4.16218856863703	89	56.7469467513435
"513"	"LC2A"	91	54.5744992672203	-103	-86.9181729360039	331	269.52808988764	227	266.300439667806	-399.472367673037	-284.145047669414	5	5.94723986321446	60	70.9980459208598
"514"	"LC2C"	91	43.2838299951148	-103	-84.5302882266732	331	251.730337078652	227	507.238397655105	-399.472367673037	41.3171261677958	5	5.99413776257938	60	74.7703957010259
"515"	"LC3"	91	48.0322423058134	-103	-85.5749877870053	331	253.449438202248	227	597.590131900341	-399.472367673037	8.16820105474665	5	5.97655105031754	60	75.1895456765999
"516"	"LC4"	91	43.3893502686858	-103	-87.067415730337	331	250.820224719101	227	602.408891060088	-399.472367673037	68.4389739875633	5	5.98827552515877	60	73.0937957987298
"517"	"LC7"	91	58.9008304836346	-103	-82.2916463116756	331	270.741573033708	227	272.323888617489	-399.472367673037	-276.611201052812	5	5.95017098192477	60	64.2916463116756
"518"	"SC3"	91	86.8637029799707	-103	-81.8439179286761	331	268.516853932584	227	297.622374206155	-399.472367673037	-290.172124962696	5	5.97068881289693	60	73.5129457743039
"519"	"SV2"	61	50.3536883243771	-117	-83.9333170493404	288	253.752808988764	372	553.016609672692	-146.838569688868	131.723285567021	6	5.95603321934539	89	79.800195407914
"520"	"LT"	53	74.7992183683439	-154	-85.7447484123107	295	283.968246213971	258	262.308255984368	-286.15278322408	-327.841358045706	5	3.99804592085979	67	53.5984367366879
"521"	"LTM17"	53	80.7024914509038	-154	-87.1011235955056	295	294.757694186615	258	247.533219345383	-286.15278322408	-329.348127369027	5	4.0009770395701	67	50.0657059110894
"522"	"LTM18"	53	81.0366389838788	-154	-87.5532486565706	295	294.557889594528	258	247.533219345383	-286.15278322408	-329.348127369027	5	3.99804592085979	67	50.0657059110894
"523"	"LTM25"	55	79.4772838299951	-157	-86.6489985344406	300	294.058378114314	242	247.533219345383	-309.701193207685	-335.375204662309	5	4.00390815828041	64	52.028334147533
"524"	"TB"	53	75.5788959452858	-151	-85.895456765999	294	281.57059110894	262	305.496824621398	-281.81382165769	-308.253356842541	5	5.97948216902785	67	65.766731802638
"525"	"GA1"	99	98.0058622374205	-96	-79.0872007816317	336	299.253297508549	217	259.072300928188	-437.802118651141	-321.814280752425	5	3.99218368343918	57	57.2342452369321
"526"	"SPC1(1)"	164	151.110649731314	-10	2.59745969711773	368	388.162921348315	142	149.445530043966	-774.348074543736	-763.297692485307	0	2.03126526624329	34	28.8693209574988
"527"	"SPC1(2)"	164	157.253786028334	-10	2.16951636541279	368	383.561797752809	142	148.24084025403	-774.348074543736	-796.446617598357	0	2.05178309721544	34	25.3365901319004
"528"	"SPC2(11)1"	165	135.875671714704	-14	-15.9135319980459	371	328.230337078652	133	209.680019540792	-792.595901764515	-525.228139400681	0	2.0400586223742	32	43.0002442598925
"529"	"SPC2(11)2"	165	122.606497313141	-14	-47.4926722032242	371	326.932584269663	133	212.089399120664	-792.595901764515	-499.613060904234	0	2.06643869076697	32	37.8974108451392
"530"	"SPC2(6)"	165	107.617244748412	-14	-74.6421592574499	371	322.331460674157	133	208.475329750855	-792.595901764515	-477.011521054428	0	3.019052271617	32	40.2525647288715
"531"	"SPC2MOD"	165	146.073277967757	-14	-11.0552027357107	371	378.606741573034	133	180.767464582316	-792.595901764515	-552.349987220449	0	2.03712750366389	32	34.3646800195407
"532"	"SPC3A1"	162	136.367122618466	-15	-24.0583781143136	367	322.803370786517	141	218.112848070347	-761.74347997542	-492.079214287632	0	2.0400586223742	34	43.7852955544699
"533"	"SPC3B"	162	145.336101612115	-15	-17.056668295066	367	328.230337078651	141	203.656570591109	-761.74347997542	-544.816140603847	0	2.03419638495359	34	44.5703468490473
"534"	"TM3"	201	139.851245725452	24	16.3214460185637	382	384.131900341964	327	269.914509037616	-811.46958846858	-511.667215490798	0	2.08695652173913	125	35.6707376648754
"535"	"WAM13A1"	201	151.26306790425	21	17.5569125549585	387	377.457743038594	323	250.639472398633	-823.807387689261	-525.228139400681	0	0.0205178309721544	121	44.9726428920371
"536"	"WAM1D"	201	156.255740107475	21	21.400586223742	387	355.404005862238	323	262.686370297998	-823.807387689261	-549.336448573809	0	0.0117244748412311	121	68.2274059599414
"537"	"BASIN1"	120	101.506839276991	-44	-77.4999999999999	321	304.597948216903	254	249.434782608696	-449.024806546908	-427.288133384855	3	3.97752808988764	63	46.9255007327797
"538"	"BASIN2A"	120	130.052271617001	-44	-77.0713238886175	321	304.699560332194	254	231.364435759649	-449.024806546908	-454.409981204622	3	3.96873473375671	63	48.8881289692233
"539"	"DA1"	194	155.428187591598	14	-0.392525647288695	403	385.768685881778	148	192.814362481681	-1021.11388570759	-525.228139400681	0	0.0674157303370786	35	41.590131900342
"540"	"DA10"	161	130.021739130434	-7	-31.647777234978	365	313.239618954568	223	254.253541768442	-672.219557501162	-514.680754137438	0	2.50610649731315	57	63.1536394723987
"541"	"DA3"	194	134.967269174402	14	-7.88812896922322	403	334.518808011725	148	215.703468490474	-1021.11388570759	-516.187523460758	0	2.1133365901319	35	50.8920371275036
"542"	"DA4"	194	128.76111382511	14	-27.4049829018075	403	344.109428431851	148	236.183194919395	-1021.11388570759	-520.70783143072	0	2.13092330239374	35	62.3080117244749
"543"	"DA5"	194	132.930874450415	14	-21.7479237909135	403	360.493404982901	148	186.790913531998	-1021.11388570759	-534.268755340604	0	2.21592574499267	35	41.1673180263801
"544"	"DA6"	194	143.500732779678	14	-3.07962872496333	403	332.420859794821	148	216.90815828041	-1021.11388570759	-511.667215490798	0	2.01660967269174	35	49.2007816316561
"545"	"DA8"	194	134.870297997069	14	-27.1221299462628	403	368.385686370298	148	185.586223742062	-1021.11388570759	-540.295832633886	0	2.13678553981436	35	46.2410845139228
"546"	"DA9"	194	130.797508549097	14	-26.1321446018563	403	355.398387884709	148	189.200293111871	-1021.11388570759	-547.829679250488	0	2.15437225207621	35	47.9323400097704
"547"	"FRTPB"	194	138.076209086468	14	-10.9995114802149	403	374.679531021006	148	206.065950170982	-1021.11388570759	-594.539528273421	0	2.04885197850512	35	45.395456765999
"548"	"IC1"	199	130.404494382023	18	-35.1834391792868	408	352.900830483635	139	206.065950170982	-1090.34170728204	-540.295832633886	0	2.50903761602344	31	46.6638983878847
"549"	"LAYPB"	194	134.013678553981	14	-47.2046897899365	403	318.634342940889	148	227.750366389839	-1021.11388570759	-538.789063310565	0	2.10161211529067	35	44.1270151441134
"550"	"LTWL"	194	132.175867122619	14	3.85026868588182	403	384.46995603322	148	219.317537860283	-1021.11388570759	-495.092752934273	0	2.06057645334636	35	43.7042012701515
"551"	"MG1"	194	139.140205178309	14	0.1731802638007	403	381.772594040059	148	195.223742061553	-1021.11388570759	-537.282293987244	0	2.06643869076697	35	37.361993160723
"552"	"NEC1"	194	134.579384465071	14	-26.2735710796287	403	345.70786516854	148	212.089399120664	-1021.11388570759	-523.721370077361	0	2.03419638495359	35	49.623595505618
"553"	"ST035"	194	132.94968246214	14	-2.51392281387393	403	383.271128480704	148	206.065950170982	-1021.11388570759	-514.680754137438	0	2.08402540302882	35	37.7848070346849
"554"	"ST45"	194	124.244259892525	14	-4.21104054714212	403	328.224963361016	148	220.52222765022	-1021.11388570759	-492.079214287632	0	2.57645334636053	35	35.6707376648754
"555"	"VC10"	194	164.09574987787	14	-1.2410845139228	403	379.075232046898	148	191.609672691744	-1021.11388570759	-672.891533086082	0	0.0439667806546165	35	44.9726428920371
"556"	"VC13"	194	125.211529066927	14	-32.7791890571568	403	334.019296531509	148	245.820713238886	-1021.11388570759	-519.2010621074	0	2.97801660967269	35	53.8517342452369
"557"	"VC15"	194	130.918417195896	14	-22.5964826575476	403	384.569858329263	148	169.925256472887	-1021.11388570759	-564.404141807012	0	2.12506106497313	35	44.1270151441134
"558"	"VC16"	194	126.85588666341	14	-28.5363947239863	403	338.215192965315	148	173.539325842697	-1021.11388570759	-523.721370077361	0	2.35955056179775	35	46.2410845139228
"559"	"VC17"	194	129.467513434294	14	-29.8092330239375	403	328.02515876893	148	244.61602344895	-1021.11388570759	-543.309371280526	0	2.24816805080606	35	48.7779677576942
"560"	"VC18(1)"	194	151.134342940889	14	-4.63531998045918	403	356.996824621397	148	194.019052271617	-1021.11388570759	-565.910911130333	0	0.158280410356619	35	44.1270151441134
"561"	"VC19"	194	129.951148021495	14	-26.8392769907181	403	336.317049340498	148	174.744015632633	-1021.11388570759	-532.761986017283	0	2.10747435271128	35	44.9726428920371
"562"	"VC20"	194	124.631167562286	14	-79.0256472887151	403	323.729360039081	148	269.914509037616	-1021.11388570759	-463.450597144545	0	3.0161211529067	35	74.1468001954079
"563"	"VC26"	194	151.90815828041	14	-5.48387884709328	403	380.873473375671	148	180.767464582315	-1021.11388570759	-567.417680453653	0	2.01660967269174	35	41.1673180263801
"564"	"VC6"	194	155.390327308256	14	-7.32242305813381	403	379.075232046898	148	191.609672691744	-1021.11388570759	-678.918610379364	0	0.0644846116267709	35	46.6638983878847
"565"	"VC7"	194	137.495847581827	14	-6.89814362481675	403	335.817537860283	148	194.019052271617	-1021.11388570759	-537.282293987244	0	2.08109428431851	35	47.5095261358085
"566"	"VC8"	194	140.687835857352	14	9.64875427454812	403	386.667806546165	148	202.451880801172	-1021.11388570759	-526.734908724002	0	2.05471421592574	35	40.3216902784563
"567"	"VCN1"	194	140.397655105032	14	-2.37249633610159	403	383.670737664876	148	191.609672691744	-1021.11388570759	-680.425379702684	0	2.0400586223742	35	34.4022960429897
"568"	"VCN11"	194	131.402051783098	14	-32.7791890571568	403	363.790180752321	148	204.861260381045	-1021.11388570759	-570.431219100294	0	2.09868099658036	35	51.7376648754274
"569"	"VCN12"	194	132.175867122619	14	-24.0107474352711	403	340.612848070347	148	208.475329750855	-1021.11388570759	-520.70783143072	0	2.14851001465559	35	49.623595505618
"570"	"VCN14"	194	124.340986809966	14	-29.1021006350757	403	329.323888617489	148	245.820713238886	-1021.11388570759	-510.160446167477	0	2.07230092818759	35	44.9726428920372
"571"	"VCN3"	194	137.592574499267	14	-21.0407914020518	403	376.977283829995	148	201.247191011236	-1021.11388570759	-556.870295190411	0	2.02833414753298	35	46.2410845139228
"572"	"VCN4"	194	135.754763067904	14	-24.8593063019052	403	377.976306790425	148	178.358085002443	-1021.11388570759	-562.897372483691	0	2.06350757205667	35	46.2410845139228
"573"	"VCN5"	194	148.522716170005	14	-7.32242305813383	403	380.673668783586	148	204.861260381045	-1021.11388570759	-537.282293987244	0	1.94040058622374	35	47.9323400097704
"574"	"VCWTMTD"	194	175.122618466047	14	23.2256961406937	403	388.565950170982	148	148.24084025403	-1021.11388570759	-959.177704516962	0	0.0205178309721544	35	34.8251099169516
"575"	"WR1"	194	149.489985344406	14	5.68881289692234	403	382.47191011236	148	191.609672691744	-1021.11388570759	-561.390603160371	0	2.03419638495359	35	39.8988764044944
"576"	"BHLS3"	121	136.799951148021	-42	-27.7865168539326	321	323.565705911089	249	221.726917440157	-458.215353192052	-483.03859834771	3	2.04592085979482	63	43.0002442598925
"577"	"DM1(1)"	121	89.442354665364	-42	-73.4338055691256	321	290.981924767954	249	251.844162188569	-458.215353192052	-422.767825414893	3	2.96042989741084	63	50.8507572056669
"578"	"DM1(2)"	121	106.461895456765	-42	-82.9912066438691	321	306.630190522716	249	241.00195407914	-458.215353192052	-418.247517444932	3	3.97752808988764	63	50.4582315583782
"579"	"DM1(4)"	121	121.111626770884	-42	-68.1558378114314	321	294.538348803126	249	244.61602344895	-458.215353192052	-483.038598347709	3	2.96922325354177	63	48.4956033219346
"580"	"DVW1(4)"	143	137.513434294089	-27	-30.6394723986322	349	325.834880312653	202	230.159745969712	-602.332884263412	-508.653676844157	2	2.06057645334637	50	45.7479237909135
"581"	"EY1(3)1"	106	126.282120175867	-52	-70.866145578896	304	309.881778212017	295	228.955056179776	-358.345091183486	-467.970905114505	4	2.980947728383	72	45.3553981436249
"582"	"EY2(1)"	106	140.50097703957	-52	-9.95554469956035	304	345.649242794333	295	228.955056179776	-358.345091183486	-552.349987220449	4	2.1543722520762	72	47.7105520273571
"583"	"EY2(2)"	106	138.669760625306	-52	-13.8070346849047	304	337.520273571079	295	212.089399120664	-358.345091183486	-538.789063310565	4	2.18075232046898	72	50.0657059110894
"584"	"EY3(1)"	106	131.668050806058	-52	-69.8676111382511	304	305.410845139229	295	248.230092818759	-358.345091183486	-406.193362858368	4	2.0400586223742	72	49.280654616512
"585"	"EY3(2)"	106	139.746946751344	-52	-26.9306301905227	304	317.909135319981	295	233.773815339521	-358.345091183486	-510.160446167477	4	2.05764533463605	72	46.5329750854909
"586"	"EY5(2)"	106	135.545920859795	-52	-30.9247679531022	304	320.449438202248	295	226.545676599902	-358.345091183486	-516.187523460758	4	2.03419638495359	72	43.7852955544699
"587"	"EY5(3)"	106	107.4313629702	-52	-76.1441133365902	304	306.426966292134	295	254.253541768442	-358.345091183486	-410.713670828329	4	3.97166585246702	72	46.1404494382023
"588"	"SP1"	115	128.436492427944	-45	-48.6130923302394	315	323.091353199805	266	227.750366389839	-420.573449720777	-463.450597144544	3	2.98974108451392	66	50.8507572056669
"589"	"SP3"	115	129.944553004397	-45	-64.5896433805569	315	317.096238397655	266	228.955056179776	-420.573449720777	-475.504751731108	3	2.06936980947729	66	47.7105520273572
"590"	"WC2"	121	110.124328285295	-42	-82.7059110893992	321	310.796287249633	249	239.797264289204	-458.215353192052	-478.518290377748	3	3.98045920859795	63	49.280654616512
"591"	"REDTP10A"	208	200.797752808988	40	22.2217879824132	400	390.464093795799	165	151.854909623839	-1110.44702926282	-1069.17186511936	0	0.0117244748412311	41	37.5048851978505
"592"	"REDTP11"	208	158.441866145579	40	14.971665852467	400	391.463116756228	165	161.492427943332	-1110.44702926282	-1075.19894241264	0	0.0234489496824621	41	38.2899364924279
"593"	"TUNL2"	217	198.192721055203	43	22.0317537860283	409	390.663898387885	146	165.106497313141	-1245.71960788994	-1108.34786752569	0	0.0205178309721544	34	35.9347826086956
"594"	"WHIP2"	217	202.341475329751	43	23.7855398143625	409	391.1634098681	146	148.24084025403	-1245.71960788994	-1100.81402090908	0	0.0117244748412311	34	36.3273082559843
"595"	"FC1"	101	137.964338055691	-76	-14.9193942354665	319	319.5	184	241.850512945774	-457.34268106407	-469.477674437826	4	2.06643869076697	32	35.1497313141182
"596"	"SCN2(A)2"	19	88.0820713238886	-107	-73.1377625793845	191	271.601123595505	426	294.131411822179	37.1383506428259	-73.1973424045559	8	5.97655105031754	63	46.1404494382023
"597"	"ANTWASH"	125	119.76697606253	-59	-81.6577918905716	334	323.097215437225	258	353.038104543234	-473.597730188137	-314.280434135823	3	3.98632144601856	86	73.3011724474841
"598"	"CC013B"	122	117.887640449438	-60	-79.6624328285296	331	305.686370297997	272	287.984855886663	-449.085935386919	-418.247517444932	3	3.90425012212995	89	72.8783585735222
"599"	"CC013RB"	122	121.039325842697	-60	-75.3312164142648	331	314.778700537372	272	267.505129457743	-449.085935386919	-448.38290391134	3	3.94821690278456	89	58.5026868588178
"600"	"CC013RT"	122	112.730337078652	-60	-81.3390327308256	331	308.007816316561	272	268.709819247679	-449.085935386919	-397.152746918446	3	3.9599413776258	89	55.9658036150464
"601"	"CC017B"	122	123.617977528089	-60	-66.5290669272106	331	324.451392281387	272	256.662921348315	-449.085935386919	-458.930289174583	3	3.94821690278456	89	67.3817782120176
"602"	"CC019"	122	123.808988764044	-60	-69.0439667806546	331	324.064484611627	272	274.733268197362	-449.085935386919	-452.903211881302	3	2.97508549096238	89	69.0730337078652
"603"	"CC020"	122	121.803370786517	-60	-77.4269662921348	331	303.171470444553	272	268.709819247679	-449.085935386919	-422.767825414893	3	3.94235466536395	89	57.2342452369321
"604"	"CC05"	122	121.421348314607	-60	-58.0063507572057	331	308.00781631656	272	266.300439667806	-449.085935386919	-454.409981204622	3	2.11040547142159	89	76.2608695652174
"605"	"CC06"	122	120.561797752809	-60	-80.0815828041036	331	307.33072789448	272	262.686370297998	-449.085935386919	-406.193362858369	3	3.057156814851	89	55.9658036150465
"606"	"CITWASH"	125	117.219101123595	-59	-83.9936492427943	334	308.201270151441	258	303.645823155837	-473.597730188137	-326.334588722386	3	3.98632144601857	86	71.1871030776746
"607"	"DCL13"	130	125.719101123596	-57	-64.4333170493405	341	333.156814851001	241	273.528578407425	-513.902255176762	-351.949667218833	3	2.942843185149	80	37.7848070346849
"608"	"DCL2"	130	126.149487054226	-57	-53.4843673668783	341	340.314606741573	241	234.978505129458	-513.902255176762	-516.187523460758	3	2.13092330239374	80	49.2007816316561
"609"	"DCL9"	130	132.341475329751	-57	-54.8790913531998	341	333.156814851002	241	257.867611138252	-513.902255176762	-467.970905114506	3	2.06643869076697	80	71.1871030776746
"610"	"DMW5A"	137	117.575964826576	-53	-73.9868099658036	350	310.232535417685	229	247.025403028823	-556.784423416367	-477.011521054428	2	3.9628724963361	76	60.6167562286272
"611"	"Raptor01"	125	119.797752808989	-59	-81.6184660478749	334	311.683439179287	258	291.598925256473	-473.597730188137	-338.38874330895	3	2.06057645334636	86	72.8783585735222
"612"	"WS0431N"	125	122.815339521251	-59	-82.2156814851001	334	300.076209086468	258	294.008304836345	-473.597730188137	-323.321050075745	3	2.07816316560821	86	77.9521250610649
